,날짜,상품명,바코드,발주가능상태,입고수량,카테고리,출고수량
10504,2019-07-08,V2_4,8801046888858.0,발주가능,288,덴탈케어,38
10505,2019-07-08,V2_478,8801046244234.0,발주가능,0,세탁세제,4
10506,2019-07-08,V2_5,8801046992722.0,발주가능,0,헤어케어,2
10507,2019-07-08,V2_8,8801046992753.0,발주가능,0,헤어케어,6
10508,2019-07-08,V2_12,8801046246559.0,발주가능,0,세탁세제,25
10509,2019-07-08,V2_13,8801046245118.0,발주가능,0,세탁세제,0
10510,2019-07-08,V2_17,8801046243541.0,발주가능,0,헤어케어,20
10511,2019-07-08,V2_20,8801046248584.0,단종,0,주방세제,0
10512,2019-07-08,V2_22,8801046867877.0,발주가능,0,세탁세제,0
10513,2019-07-08,V2_25,8801046879054.0,발주가능,0,세탁세제,18
10514,2019-07-08,V2_26,8801046879061.0,발주가능,0,세탁세제,10
10515,2019-07-08,V2_27,8801046879078.0,발주가능,0,세탁세제,11
10516,2019-07-08,V2_30,8801046979532.0,발주가능,0,주방세제,43
10517,2019-07-08,V2_32,8801046255575.0,발주가능,132,세탁세제,20
10518,2019-07-08,V2_33,8801046900673.0,발주가능,0,헤어케어,44
10519,2019-07-08,V2_34,8801046900680.0,발주가능,480,헤어케어,1
10520,2019-07-08,V2_36,8801046902028.0,발주가능,184,헤어케어,2
10521,2019-07-08,V2_37,8801046902011.0,발주가능,0,헤어케어,4
10522,2019-07-08,V2_38,8801046902035.0,발주가능,472,헤어케어,4
10523,2019-07-08,V2_40,8801046902110.0,발주가능,480,헤어케어,49
10524,2019-07-08,V2_41,8801046900635.0,발주가능,0,헤어케어,15
10525,2019-07-08,V2_42,8801046987650.0,발주가능,0,ST,3
10526,2019-07-08,V2_43,8801046873816.0,발주가능,0,ST,2
10527,2019-07-08,V2_47,8801046862421.0,발주가능,480,F&B,7
10528,2019-07-08,V2_49,8801046871546.0,발주가능,0,F&B,5
10529,2019-07-08,V2_50,8801046870082.0,발주가능,0,F&B,3
10530,2019-07-08,V2_53,8801046986660.0,발주가능,0,덴탈케어,5
10531,2019-07-08,V2_54,8801046877920.0,발주가능,114,세탁세제,8
10532,2019-07-08,V2_517,8801046275733.0,발주가능,0,세탁세제,0
10533,2019-07-08,V2_64,8801046276952.0,단종,0,헤어케어,0
10534,2019-07-08,V2_66,8801046276969.0,단종,0,헤어케어,0
10535,2019-07-08,V2_68,8801046269367.0,발주가능,0,세탁세제,14
10536,2019-07-08,V2_69,18801046288242.0,단종,0,덴탈케어,0
10537,2019-07-08,V2_70,8801046277867.0,발주가능,0,기타,15
10538,2019-07-08,V2_71,8801046277874.0,발주가능,1464,기타,1
10539,2019-07-08,V2_73,8801046257593.0,발주가능,1500,덴탈케어,36
10540,2019-07-08,V2_75,18801046247751.0,발주가능,0,세탁세제,38
10541,2019-07-08,V2_518,18801046893118.0,발주가능,0,세탁세제,8
10542,2019-07-08,V2_77,18801046255565.0,발주가능,0,세탁세제,2
10543,2019-07-08,V2_79,18801046269364.0,발주가능,0,세탁세제,2
10544,2019-07-08,V2_81,8801046256206.0,발주가능,2332,헤어케어,10
10545,2019-07-08,V2_97,8801046289235.0,발주가능,128,주방세제,35
10546,2019-07-08,V2_98,8801046282175.0,단종,0,헤어케어,0
10547,2019-07-08,V2_103,8801046296837.0,발주가능,1791,덴탈케어,79
10548,2019-07-08,V2_105,8801046291245.0,발주가능,0,세탁세제,20
10549,2019-07-08,V2_106,8801046979501.0,발주가능,0,주방세제,0
10550,2019-07-08,V2_107,8801046979525.0,발주가능,144,주방세제,17
10551,2019-07-08,V2_109,8801046298657.0,발주가능,444,세탁세제,1
10552,2019-07-08,V2_111,8801046297636.0,단종,0,헤어케어,0
10553,2019-07-08,V2_114,8801046299715.0,발주가능,0,헤어케어,6
10554,2019-07-08,V2_115,8801046299722.0,단종,0,헤어케어,0
10555,2019-07-08,V2_116,8801046299739.0,발주가능,0,헤어케어,1
10556,2019-07-08,V2_118,8801046299777.0,발주가능,0,헤어케어,1
10557,2019-07-08,V2_123,8801046299364.0,발주가능,0,세탁세제,2
10558,2019-07-08,V2_125,8801046290194.0,발주가능,0,덴탈케어,38
10559,2019-07-08,V2_126,8801046299319.0,발주가능,416,덴탈케어,25
10560,2019-07-08,V2_132,8801046303221.0,발주가능,880,주방세제,12
10561,2019-07-08,V2_134,8801046979143.0,발주가능,744,주방세제,43
10562,2019-07-08,V2_137,8801046903001.0,발주가능,0,주방세제,58
10563,2019-07-08,V2_138,8801046280522.0,발주가능,0,세탁세제,6
10564,2019-07-08,V2_482,8801046291542.0,발주가능,0,세탁세제,2
10565,2019-07-08,V2_141,8801046291573.0,발주가능,0,ST,7
10566,2019-07-08,V2_142,8801046303498.0,발주가능,0,ST,0
10567,2019-07-08,V2_145,8801046286234.0,발주가능,0,세탁세제,8
10568,2019-07-08,V2_146,8801046283288.0,발주가능,744,세탁세제,18
10569,2019-07-08,V2_147,8801046247808.0,발주가능,0,ST,2
10570,2019-07-08,V2_149,8801046301159.0,발주가능,0,덴탈케어,4
10571,2019-07-08,V2_150,8801046301166.0,발주가능,672,덴탈케어,24
10572,2019-07-08,V2_156,8801046307472.0,발주가능,0,F&B,21
10573,2019-07-08,V2_157,8801046307458.0,발주가능,1232,F&B,18
10574,2019-07-08,V2_158,8801046307465.0,발주가능,0,F&B,18
10575,2019-07-08,V2_166,8801046314821.0,발주가능,0,ST,0
10576,2019-07-08,V2_168,8801046314807.0,발주가능,0,ST,0
10577,2019-07-08,V2_169,8801046314852.0,발주가능,0,ST,0
10578,2019-07-08,V2_170,8801046314791.0,발주가능,0,ST,0
10579,2019-07-08,V2_172,8801046314777.0,발주가능,0,ST,0
10580,2019-07-08,V2_174,8801046304877.0,발주가능,0,덴탈케어,0
10581,2019-07-08,V2_175,8801046314739.0,발주가능,0,덴탈케어,0
10582,2019-07-08,V2_178,8801046304822.0,발주가능,0,덴탈케어,0
10583,2019-07-08,V2_185,8801046299227.0,발주가능,0,덴탈케어,0
10584,2019-07-08,V2_188,8801046316283.0,발주가능,0,F&B,1
10585,2019-07-08,V2_189,8801046316795.0,발주가능,0,F&B,0
10586,2019-07-08,V2_190,8801046318249.0,발주가능,0,세탁세제,2
10587,2019-07-08,V2_192,8801046318232.0,발주가능,0,세탁세제,1
10588,2019-07-08,V2_471,8801046316603.0,발주가능,0,헤어케어,2
10589,2019-07-08,V2_196,8801046316634.0,발주가능,0,헤어케어,5
10590,2019-07-08,V2_199,8801046314234.0,발주가능,0,ST,1
10591,2019-07-08,V2_204,8801046273272.0,발주가능,84,F&B,1
10592,2019-07-08,V2_209,8801046322925.0,발주가능,0,덴탈케어,0
10593,2019-07-08,V2_210,8801046319260.0,발주가능,0,덴탈케어,0
10594,2019-07-08,V2_212,8801046319253.0,발주가능,0,덴탈케어,5
10595,2019-07-08,V2_214,8801046321638.0,발주가능,0,헤어케어,0
10596,2019-07-08,V2_216,8801046318621.0,발주가능,0,헤어케어,0
10597,2019-07-08,V2_220,8801046318430.0,발주가능,0,헤어케어,1
10598,2019-07-08,V2_223,8801046318256.0,발주가능,0,세탁세제,1
10599,2019-07-08,V2_225,8801046322901.0,발주가능,0,덴탈케어,0
10600,2019-07-08,V2_226,8801046322918.0,발주가능,0,덴탈케어,0
10601,2019-07-08,V2_230,8801046319956.0,발주가능,0,주방세제,1
10602,2019-07-08,V2_231,8801046319963.0,발주가능,0,주방세제,1
10603,2019-07-08,V2_232,8801046318966.0,발주가능,0,주방세제,1
10604,2019-07-08,V2_234,8801046872758.0,발주가능,0,세탁세제,1
10605,2019-07-08,V2_236,8801046316764.0,발주가능,0,덴탈케어,3
10606,2019-07-08,V2_237,8801046312698.0,발주가능,24,덴탈케어,0
10607,2019-07-08,V2_238,8801046872741.0,발주가능,0,세탁세제,0
10608,2019-07-08,V2_240,8801046315521.0,발주가능,0,덴탈케어,5
10609,2019-07-08,V2_241,8801046319673.0,발주가능,0,덴탈케어,0
10610,2019-07-08,V2_242,8801046321058.0,발주가능,0,덴탈케어,1
10611,2019-07-08,V2_243,8801046324783.0,발주가능,0,F&B,12
10612,2019-07-08,V2_246,8801046299234.0,발주가능,0,덴탈케어,0
10613,2019-07-08,V2_250,18801046326227.0,발주가능,0,F&B,1
10614,2019-07-08,V2_252,18801046263430.0,발주가능,0,헤어케어,0
10615,2019-07-08,V2_261,8801046323212.0,발주가능,0,ST,0
10616,2019-07-08,V2_262,8801046304969.0,발주가능,0,ST,0
10617,2019-07-08,V2_267,18801046870119.0,발주가능,0,F&B,0
10618,2019-07-08,V2_268,18801046259860.0,발주가능,0,F&B,0
10619,2019-07-08,V2_270,8801046318706.0,발주가능,0,세탁세제,0
10620,2019-07-08,V2_274,18801046902117.0,발주가능,0,헤어케어,3
10621,2019-07-08,V2_280,18801046289232.0,발주가능,0,주방세제,2
10622,2019-07-08,V2_281,18801046308568.0,발주가능,0,주방세제,4
10623,2019-07-08,V2_286,18801046294038.0,발주가능,0,덴탈케어,0
10624,2019-07-08,V2_292,18801046318994.0,발주가능,0,주방세제,0
10625,2019-07-08,V2_293,18801046318963.0,발주가능,0,주방세제,0
10626,2019-07-08,V2_298,18801046878993.0,발주가능,0,세탁세제,7
10627,2019-07-08,V2_299,18801046879037.0,발주가능,0,세탁세제,0
10628,2019-07-08,V2_302,18801046319960.0,발주가능,0,주방세제,0
10629,2019-07-08,V2_303,18801046979508.0,발주가능,0,주방세제,1
10630,2019-07-08,V2_305,18801046892913.0,발주가능,0,주방세제,0
10631,2019-07-08,V2_309,18801046295646.0,발주가능,0,주방세제,0
10632,2019-07-08,V2_311,18801046303204.0,발주가능,0,주방세제,8
10633,2019-07-08,V2_313,18801046311490.0,발주가능,0,덴탈케어,0
10634,2019-07-08,V2_314,18801046292102.0,발주가능,0,세탁세제,1
10635,2019-07-08,V2_315,18801046878948.0,발주가능,0,세탁세제,0
10636,2019-07-08,V2_320,18801046287092.0,발주가능,0,세탁세제,0
10637,2019-07-08,V2_330,18801046314798.0,발주가능,0,ST,0
10638,2019-07-08,V2_333,18801046314804.0,발주가능,0,ST,0
10639,2019-07-08,V2_334,18801046314774.0,발주가능,0,ST,0
10640,2019-07-08,V2_338,18801046314224.0,발주가능,0,ST,0
10641,2019-07-08,V2_340,18801046299316.0,발주가능,0,덴탈케어,0
10642,2019-07-08,V2_341,18801046299774.0,발주가능,0,헤어케어,0
10643,2019-07-08,V2_344,18801046318239.0,발주가능,0,세탁세제,0
10644,2019-07-08,V2_345,18801046291242.0,발주가능,0,세탁세제,0
10645,2019-07-08,V2_351,18801046318260.0,발주가능,0,세탁세제,0
10646,2019-07-08,V2_352,18801046319335.0,발주가능,0,세탁세제,1
10647,2019-07-08,V2_355,18801046299361.0,발주가능,0,세탁세제,0
10648,2019-07-08,V2_356,18801046319861.0,발주가능,0,세탁세제,0
10649,2019-07-08,V2_357,18801046316211.0,발주가능,0,세탁세제,0
10650,2019-07-08,V2_359,18801046319267.0,발주가능,0,덴탈케어,0
10651,2019-07-08,V2_360,18801046299996.0,발주가능,0,덴탈케어,0
10652,2019-07-08,V2_362,18801046299873.0,발주가능,0,덴탈케어,0
10653,2019-07-08,V2_365,18801046301163.0,발주가능,0,덴탈케어,0
10654,2019-07-08,V2_368,18801046310387.0,발주가능,0,덴탈케어,0
10655,2019-07-08,V2_369,18801046304850.0,발주가능,0,덴탈케어,0
10656,2019-07-08,V2_371,18801046304874.0,발주가능,0,덴탈케어,0
10657,2019-07-08,V2_372,18801046304829.0,발주가능,0,덴탈케어,0
10658,2019-07-08,V2_373,18801046312695.0,발주가능,0,덴탈케어,0
10659,2019-07-08,V2_374,18801046310370.0,발주가능,0,덴탈케어,0
10660,2019-07-08,V2_377,18801046291518.0,발주가능,0,ST,0
10661,2019-07-08,V2_381,18801046291501.0,발주가능,0,ST,0
10662,2019-07-08,V2_384,18801046291563.0,발주가능,0,ST,0
10663,2019-07-08,V2_385,18801046291549.0,발주가능,0,ST,0
10664,2019-07-08,V2_387,18801046314835.0,발주가능,0,ST,0
10665,2019-07-08,V2_389,18801046314217.0,발주가능,0,ST,0
10666,2019-07-08,V2_391,8801046304525.0,발주가능,164,주방세제,13
10667,2019-07-08,V2_393,18801046267780.0,발주가능,0,덴탈케어,0
10668,2019-07-08,V2_394,18801046322908.0,발주가능,0,덴탈케어,0
10669,2019-07-08,V2_398,18801046322915.0,발주가능,0,덴탈케어,0
10670,2019-07-08,V2_399,18801046257613.0,발주가능,0,덴탈케어,0
10671,2019-07-08,V2_403,18801046322922.0,발주가능,0,덴탈케어,0
10672,2019-07-08,V2_404,18801046316754.0,발주가능,0,덴탈케어,0
10673,2019-07-08,V2_405,18801046257620.0,발주가능,0,덴탈케어,0
10674,2019-07-08,V2_407,18801046292461.0,발주가능,0,덴탈케어,0
10675,2019-07-08,V2_408,18801046321628.0,발주가능,0,헤어케어,0
10676,2019-07-08,V2_409,18801046316662.0,발주가능,0,헤어케어,0
10677,2019-07-08,V2_410,18801046316570.0,발주가능,0,헤어케어,0
10678,2019-07-08,V2_412,18801046316716.0,발주가능,0,헤어케어,0
10679,2019-07-08,V2_414,18801046318437.0,발주가능,0,헤어케어,0
10680,2019-07-08,V2_420,18801046299682.0,발주가능,0,헤어케어,0
10681,2019-07-08,V2_424,18801046318444.0,발주가능,0,헤어케어,0
10682,2019-07-08,V2_438,18801046261283.0,발주가능,0,덴탈케어,0
10683,2019-07-08,V2_439,18801046298487.0,발주가능,0,덴탈케어,0
10684,2019-07-08,V2_440,18801046979539.0,발주가능,0,주방세제,3
10685,2019-07-08,V2_442,18801046997632.0,발주가능,0,세탁세제,0
10686,2019-07-08,V2_445,18801046886127.0,발주가능,0,헤어케어,0
10687,2019-07-08,V2_446,18801046280796.0,발주가능,0,헤어케어,0
10688,2019-07-08,V2_449,18801046280758.0,발주가능,0,헤어케어,0
10689,2019-07-08,V2_450,18801046315252.0,발주가능,0,매입브랜드,0
10690,2019-07-08,V2_453,18801046321604.0,발주가능,0,헤어케어,0
10691,2019-07-08,V2_455,18801046299736.0,발주가능,0,헤어케어,0
10692,2019-07-08,V2_460,8801046331439.0,발주가능,0,매입브랜드,1
10693,2019-07-08,V2_465,8801046321171.0,발주가능,64,덴탈케어,6
10694,2019-07-08,V2_466,8801046903032.0,발주가능,0,주방세제,11
10695,2019-07-08,V2_468,28801046319066.0,발주가능,0,덴탈케어,4
10696,2019-07-08,V2_490,18801046335236.0,발주가능,0,세탁세제,1
10697,2019-07-08,V2_491,18801046335243.0,발주가능,36,세탁세제,29
10698,2019-07-08,V2_494,8801046328422.0,발주가능,0,세탁세제,1
10699,2019-07-08,V2_485,8801046328378.0,발주가능,138,세탁세제,5
10700,2019-07-08,V2_487,8801046328347.0,발주가능,0,세탁세제,1
10701,2019-07-08,V2_475,8801046331590.0,발주가능,0,F&B,2
10702,2019-07-08,V2_497,8801046320785.0,발주가능,216,세탁세제,0
10703,2019-07-08,V2_500,8801046328354.0,발주가능,0,세탁세제,3
10704,2019-07-08,V2_501,8801046328439.0,발주가능,0,세탁세제,6
10705,2019-07-08,V2_502,8801046328392.0,발주가능,372,세탁세제,5
10706,2019-07-08,V2_503,8801046328385.0,발주가능,0,세탁세제,16
10707,2019-07-08,V2_506,8801046328491.0,발주가능,0,세탁세제,0
10708,2019-07-08,V2_509,8801046329092.0,발주가능,0,세탁세제,1
10709,2019-07-08,V2_507,8801046330302.0,발주가능,0,세탁세제,1
10710,2019-07-08,V2_513,8801046324196.0,발주가능,0,세탁세제,0
10711,2019-07-08,V2_514,8801046324189.0,발주가능,0,세탁세제,0
10712,2019-07-09,V2_5,8801046992722.0,발주가능,40,헤어케어,3
10713,2019-07-09,V2_9,8801046247754.0,발주가능,0,세탁세제,20
10714,2019-07-09,V2_10,8801046878996.0,발주가능,1920,세탁세제,59
10715,2019-07-09,V2_11,8801046879030.0,발주가능,288,세탁세제,3
10716,2019-07-09,V2_13,8801046245118.0,발주가능,0,세탁세제,1
10717,2019-07-09,V2_15,8801046247730.0,발주가능,0,세탁세제,20
10718,2019-07-09,V2_17,8801046243541.0,발주가능,0,헤어케어,18
10719,2019-07-09,V2_18,8801046240540.0,발주가능,1470,헤어케어,16
10720,2019-07-09,V2_20,8801046248584.0,단종,0,주방세제,0
10721,2019-07-09,V2_25,8801046879054.0,발주가능,648,세탁세제,15
10722,2019-07-09,V2_26,8801046879061.0,발주가능,648,세탁세제,9
10723,2019-07-09,V2_29,8801046896365.0,발주가능,48,주방세제,5
10724,2019-07-09,V2_34,8801046900680.0,발주가능,0,헤어케어,2
10725,2019-07-09,V2_35,8801046900697.0,발주가능,0,헤어케어,0
10726,2019-07-09,V2_41,8801046900635.0,발주가능,864,헤어케어,13
10727,2019-07-09,V2_42,8801046987650.0,발주가능,24,ST,4
10728,2019-07-09,V2_45,8801046903391.0,발주가능,0,ST,1
10729,2019-07-09,V2_47,8801046862421.0,발주가능,0,F&B,8
10730,2019-07-09,V2_49,8801046871546.0,발주가능,240,F&B,7
10731,2019-07-09,V2_53,8801046986660.0,발주가능,400,덴탈케어,4
10732,2019-07-09,V2_58,8801046259870.0,발주가능,32,F&B,3
10733,2019-07-09,V2_65,8801046277058.0,단종,0,헤어케어,0
10734,2019-07-09,V2_66,8801046276969.0,단종,0,헤어케어,0
10735,2019-07-09,V2_73,8801046257593.0,발주가능,1584,덴탈케어,28
10736,2019-07-09,V2_74,18801046247744.0,발주가능,2680,세탁세제,84
10737,2019-07-09,V2_75,18801046247751.0,발주가능,651,세탁세제,29
10738,2019-07-09,V2_77,18801046255565.0,발주가능,173,세탁세제,3
10739,2019-07-09,V2_78,18801046255572.0,발주가능,80,세탁세제,1
10740,2019-07-09,V2_80,8801046256237.0,발주가능,856,헤어케어,45
10741,2019-07-09,V2_81,8801046256206.0,발주가능,768,헤어케어,17
10742,2019-07-09,V2_82,8801046294024.0,발주가능,4176,덴탈케어,54
10743,2019-07-09,V2_87,18801046294779.0,발주가능,2520,세탁세제,111
10744,2019-07-09,V2_89,8801046994399.0,단종,0,덴탈케어,0
10745,2019-07-09,V2_95,8801046275566.0,발주가능,0,주방세제,11
10746,2019-07-09,V2_96,8801046263129.0,발주가능,4,주방세제,57
10747,2019-07-09,V2_101,8801046293768.0,단종,0,F&B,0
10748,2019-07-09,V2_103,8801046296837.0,발주가능,4122,덴탈케어,75
10749,2019-07-09,V2_480,8801046292105.0,발주가능,104,세탁세제,6
10750,2019-07-09,V2_104,8801046291252.0,발주가능,308,세탁세제,18
10751,2019-07-09,V2_107,8801046979525.0,발주가능,368,주방세제,20
10752,2019-07-09,V2_110,18801046297503.0,발주가능,0,세탁세제,46
10753,2019-07-09,V2_111,8801046297636.0,단종,0,헤어케어,0
10754,2019-07-09,V2_522,8801046299708.0,발주중단,0,헤어케어,2
10755,2019-07-09,V2_116,8801046299739.0,발주가능,20,헤어케어,1
10756,2019-07-09,V2_120,8801046277898.0,발주가능,72,기타,3
10757,2019-07-09,V2_121,8801046298473.0,발주가능,1737,덴탈케어,22
10758,2019-07-09,V2_122,8801046298480.0,발주가능,549,덴탈케어,13
10759,2019-07-09,V2_124,8801046295649.0,발주가능,1740,주방세제,12
10760,2019-07-09,V2_126,8801046299319.0,발주가능,992,덴탈케어,20
10761,2019-07-09,V2_130,6414100895802.0,발주가능,240,매입브랜드,2
10762,2019-07-09,V2_133,8801046303207.0,발주가능,5960,주방세제,45
10763,2019-07-09,V2_135,8801046303214.0,발주가능,1640,주방세제,12
10764,2019-07-09,V2_136,8801046303191.0,발주가능,240,주방세제,29
10765,2019-07-09,V2_137,8801046903001.0,발주가능,3060,주방세제,62
10766,2019-07-09,V2_138,8801046280522.0,발주가능,276,세탁세제,8
10767,2019-07-09,V2_482,8801046291542.0,발주가능,90,세탁세제,3
10768,2019-07-09,V2_141,8801046291573.0,발주가능,80,ST,2
10769,2019-07-09,V2_143,8801046303504.0,발주가능,48,ST,3
10770,2019-07-09,V2_145,8801046286234.0,발주가능,144,세탁세제,8
10771,2019-07-09,V2_149,8801046301159.0,발주가능,136,덴탈케어,4
10772,2019-07-09,V2_152,8801046308561.0,발주가능,0,주방세제,33
10773,2019-07-09,V2_525,8801046311493.0,발주가능,2324,덴탈케어,34
10774,2019-07-09,V2_155,8801046299876.0,발주가능,0,덴탈케어,5
10775,2019-07-09,V2_160,28801046284494.0,발주가능,386,덴탈케어,0
10776,2019-07-09,V2_161,28801046261242.0,발주가능,792,덴탈케어,1
10777,2019-07-09,V2_163,28801046261280.0,발주가능,0,덴탈케어,2
10778,2019-07-09,V2_167,8801046314845.0,발주가능,0,ST,0
10779,2019-07-09,V2_170,8801046314791.0,발주가능,0,ST,0
10780,2019-07-09,V2_174,8801046304877.0,발주가능,16,덴탈케어,1
10781,2019-07-09,V2_177,8801046304853.0,발주가능,24,덴탈케어,1
10782,2019-07-09,V2_178,8801046304822.0,발주가능,16,덴탈케어,0
10783,2019-07-09,V2_180,8801046316221.0,발주가능,0,세탁세제,3
10784,2019-07-09,V2_181,8801046310373.0,발주가능,0,덴탈케어,0
10785,2019-07-09,V2_182,8801046310380.0,발주가능,0,덴탈케어,0
10786,2019-07-09,V2_185,8801046299227.0,발주가능,0,덴탈케어,0
10787,2019-07-09,V2_188,8801046316283.0,발주가능,0,F&B,0
10788,2019-07-09,V2_197,8801046314210.0,발주가능,0,ST,0
10789,2019-07-09,V2_198,8801046314241.0,발주가능,0,ST,1
10790,2019-07-09,V2_200,8801046314227.0,발주가능,0,ST,0
10791,2019-07-09,V2_202,8801046318379.0,발주가능,0,F&B,0
10792,2019-07-09,V2_204,8801046273272.0,발주가능,42,F&B,1
10793,2019-07-09,V2_205,8801046318393.0,발주가능,0,F&B,0
10794,2019-07-09,V2_206,8801046318263.0,발주가능,30,세탁세제,2
10795,2019-07-09,V2_207,8801046316986.0,발주가능,0,세탁세제,1
10796,2019-07-09,V2_214,8801046321638.0,발주가능,30,헤어케어,1
10797,2019-07-09,V2_216,8801046318621.0,발주가능,0,헤어케어,0
10798,2019-07-09,V2_220,8801046318430.0,발주가능,45,헤어케어,1
10799,2019-07-09,V2_221,8801046321645.0,발주가능,80,헤어케어,4
10800,2019-07-09,V2_223,8801046318256.0,발주가능,0,세탁세제,2
10801,2019-07-09,V2_229,8801046318997.0,발주가능,20,주방세제,1
10802,2019-07-09,V2_230,8801046319956.0,발주가능,50,주방세제,1
10803,2019-07-09,V2_231,8801046319963.0,발주가능,20,주방세제,3
10804,2019-07-09,V2_232,8801046318966.0,발주가능,40,주방세제,1
10805,2019-07-09,V2_474,8801046886120.0,발주가능,96,헤어케어,1
10806,2019-07-09,V2_236,8801046316764.0,발주가능,60,덴탈케어,3
10807,2019-07-09,V2_241,8801046319673.0,발주가능,16,덴탈케어,0
10808,2019-07-09,V2_244,8801046324776.0,발주가능,64,F&B,28
10809,2019-07-09,V2_249,8801046320747.0,발주가능,0,덴탈케어,1
10810,2019-07-09,V2_250,18801046326227.0,발주가능,0,F&B,2
10811,2019-07-09,V2_251,18801046326234.0,발주가능,0,F&B,1
10812,2019-07-09,V2_254,8801046323205.0,발주가능,0,ST,0
10813,2019-07-09,V2_257,8801046322598.0,발주가능,0,ST,0
10814,2019-07-09,V2_260,8801046323229.0,발주가능,0,ST,0
10815,2019-07-09,V2_263,8801046325612.0,발주가능,612,F&B,9
10816,2019-07-09,V2_264,18801046307462.0,발주가능,16,F&B,0
10817,2019-07-09,V2_266,18801046259877.0,발주가능,0,F&B,0
10818,2019-07-09,V2_269,18801046898847.0,발주가능,0,덴탈케어,0
10819,2019-07-09,V2_272,18801046872755.0,발주가능,114,세탁세제,2
10820,2019-07-09,V2_275,18801046900632.0,발주가능,24,헤어케어,1
10821,2019-07-09,V2_277,18801046879044.0,발주가능,48,세탁세제,1
10822,2019-07-09,V2_279,18801046872762.0,발주가능,54,세탁세제,0
10823,2019-07-09,V2_281,18801046308568.0,발주가능,8,주방세제,1
10824,2019-07-09,V2_282,18801046263126.0,발주가능,0,주방세제,0
10825,2019-07-09,V2_288,18801046296834.0,발주가능,18,덴탈케어,0
10826,2019-07-09,V2_291,18801046318932.0,발주가능,0,주방세제,0
10827,2019-07-09,V2_293,18801046318963.0,발주가능,0,주방세제,0
10828,2019-07-09,V2_294,18801046280529.0,발주가능,0,세탁세제,0
10829,2019-07-09,V2_295,18801046283285.0,발주가능,0,세탁세제,0
10830,2019-07-09,V2_297,18801046879051.0,발주가능,144,세탁세제,3
10831,2019-07-09,V2_300,18801046319946.0,발주가능,10,주방세제,0
10832,2019-07-09,V2_301,18801046319953.0,발주가능,0,주방세제,0
10833,2019-07-09,V2_304,18801046979522.0,발주가능,4,주방세제,1
10834,2019-07-09,V2_309,18801046295646.0,발주가능,0,주방세제,0
10835,2019-07-09,V2_311,18801046303204.0,발주가능,585,주방세제,7
10836,2019-07-09,V2_314,18801046292102.0,발주가능,0,세탁세제,0
10837,2019-07-09,V2_316,18801046879068.0,발주가능,0,세탁세제,0
10838,2019-07-09,V2_524,18801046320898.0,발주가능,6,세탁세제,1
10839,2019-07-09,V2_320,18801046287092.0,발주가능,12,세탁세제,0
10840,2019-07-09,V2_324,18801046303754.0,발주가능,0,주방세제,0
10841,2019-07-09,V2_327,18801046303211.0,발주가능,0,주방세제,0
10842,2019-07-09,V2_329,18801046303761.0,발주가능,0,주방세제,0
10843,2019-07-09,V2_330,18801046314798.0,발주가능,0,ST,0
10844,2019-07-09,V2_331,18801046314842.0,발주가능,0,ST,0
10845,2019-07-09,V2_336,18801046314781.0,발주가능,0,ST,0
10846,2019-07-09,V2_338,18801046314224.0,발주가능,0,ST,0
10847,2019-07-09,V2_340,18801046299316.0,발주가능,8,덴탈케어,0
10848,2019-07-09,V2_341,18801046299774.0,발주가능,0,헤어케어,0
10849,2019-07-09,V2_347,18801046318246.0,발주가능,0,세탁세제,0
10850,2019-07-09,V2_348,18801046318253.0,발주가능,0,세탁세제,0
10851,2019-07-09,V2_356,18801046319861.0,발주가능,0,세탁세제,0
10852,2019-07-09,V2_357,18801046316211.0,발주가능,0,세탁세제,0
10853,2019-07-09,V2_360,18801046299996.0,발주가능,0,덴탈케어,0
10854,2019-07-09,V2_364,18801046255060.0,발주가능,0,덴탈케어,1
10855,2019-07-09,V2_367,18801046301156.0,발주가능,0,덴탈케어,0
10856,2019-07-09,V2_370,18801046319250.0,발주가능,0,덴탈케어,0
10857,2019-07-09,V2_379,18801046987657.0,발주가능,0,ST,0
10858,2019-07-09,V2_380,18801046314231.0,발주가능,0,ST,0
10859,2019-07-09,V2_387,18801046314835.0,발주가능,0,ST,0
10860,2019-07-09,V2_388,18801046903398.0,발주가능,0,ST,0
10861,2019-07-09,V2_389,18801046314217.0,발주가능,0,ST,0
10862,2019-07-09,V2_390,18801046316228.0,발주가능,0,세탁세제,0
10863,2019-07-09,V2_397,18801046316761.0,발주가능,0,덴탈케어,0
10864,2019-07-09,V2_400,18801046281694.0,발주가능,0,덴탈케어,0
10865,2019-07-09,V2_401,18801046288167.0,발주가능,0,덴탈케어,0
10866,2019-07-09,V2_404,18801046316754.0,발주가능,0,덴탈케어,0
10867,2019-07-09,V2_405,18801046257620.0,발주가능,12,덴탈케어,0
10868,2019-07-09,V2_416,18801046316631.0,발주가능,0,헤어케어,0
10869,2019-07-09,V2_418,18801046263478.0,발주가능,0,헤어케어,0
10870,2019-07-09,V2_421,18801046902223.0,발주가능,12,헤어케어,0
10871,2019-07-09,V2_424,18801046318444.0,발주가능,0,헤어케어,0
10872,2019-07-09,V2_426,18801046303495.0,발주가능,0,ST,0
10873,2019-07-09,V2_427,18801046868727.0,발주가능,0,ST,0
10874,2019-07-09,V2_431,18801046873820.0,발주가능,0,ST,0
10875,2019-07-09,V2_432,18801046261252.0,발주가능,0,덴탈케어,0
